features,model,mean_f1,std_f1
meta_dino+bio+color,"MLP (256, 64, 128) lr=0.0001 do=0.0 act=ReLU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (256, 32, 64) lr=0.01 do=0.2 act=ReLU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (256, 32, 64) lr=0.01 do=0.2 act=GELU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (256, 32, 64) lr=0.001 do=0.2 act=GELU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (128,) lr=0.0001 do=0.0 act=GELU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (128, 128, 256) lr=0.0001 do=0.2 act=GELU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (128, 128, 128) lr=0.0001 do=0.2 act=GELU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (128, 128, 128) lr=0.0001 do=0.0 act=GELU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (128, 128, 32) lr=0.01 do=0.2 act=GELU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (32, 128, 32) lr=0.01 do=0.2 act=GELU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (64, 256, 32) lr=0.001 do=0.0 act=GELU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (128, 64, 32) lr=0.01 do=0.0 act=ReLU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (128, 32, 256) lr=0.01 do=0.2 act=ReLU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (32, 256) lr=0.01 do=0.0 act=GELU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (32, 256) lr=0.01 do=0.2 act=GELU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (128, 64, 64) lr=0.001 do=0.0 act=ReLU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (128, 64, 64) lr=0.001 do=0.0 act=GELU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (128, 128, 32) lr=0.01 do=0.2 act=ReLU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (128, 128, 64) lr=0.01 do=0.2 act=GELU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (128, 128, 32) lr=0.001 do=0.2 act=GELU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (128, 64, 32) lr=0.01 do=0.2 act=ReLU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (64, 128) lr=0.01 do=0.2 act=GELU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (64, 64, 256) lr=0.01 do=0.2 act=ReLU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (64, 64, 128) lr=0.01 do=0.0 act=ReLU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (64, 32, 256) lr=0.01 do=0.2 act=GELU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (32, 64, 256) lr=0.01 do=0.0 act=ReLU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (32, 128, 256) lr=0.01 do=0.2 act=GELU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (32, 256, 128) lr=0.01 do=0.2 act=GELU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (128, 32) lr=0.0001 do=0.2 act=ReLU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (32, 64, 64) lr=0.01 do=0.2 act=GELU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (32, 64, 64) lr=0.01 do=0.2 act=ReLU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (32, 64, 32) lr=0.01 do=0.0 act=GELU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (32, 64, 32) lr=0.01 do=0.0 act=ReLU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (256, 64) lr=0.01 do=0.2 act=ReLU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (32, 32, 128) lr=0.01 do=0.0 act=GELU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (32, 32, 128) lr=0.001 do=0.2 act=GELU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (32, 64, 256) lr=0.01 do=0.2 act=ReLU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (32, 32, 64) lr=0.01 do=0.0 act=ReLU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (32, 32, 64) lr=0.01 do=0.2 act=ReLU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (256, 128) lr=0.01 do=0.2 act=GELU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (128, 128, 256) lr=0.01 do=0.0 act=ReLU",0.9669334566973202,0.0029251987035039395
meta_dino+bio+color,"MLP (64, 256, 256) lr=0.01 do=0.2 act=ReLU",0.9669176946311124,0.0030674886122317724
meta_dino+bio+color,"MLP (128, 32, 32) lr=0.01 do=0.2 act=GELU",0.9669176946311124,0.0030674886122317724
meta_dino+bio+color,"MLP (256, 64, 64) lr=0.01 do=0.2 act=ReLU",0.9669176946311124,0.0030674886122317724
meta_dino+bio+color,"MLP (256, 128, 128) lr=0.001 do=0.0 act=GELU",0.9669176946311124,0.0030674886122317724
meta_dino+bio+color,"MLP (128, 32, 128) lr=0.001 do=0.0 act=ReLU",0.9669176946311124,0.0030674886122317724
meta_dino+bio+color,"MLP (128, 128, 256) lr=0.01 do=0.2 act=ReLU",0.9669176946311124,0.0030674886122317724
meta_dino+bio+color,"MLP (64, 32, 64) lr=0.01 do=0.0 act=ReLU",0.9669176946311124,0.0030674886122317724
meta_dino+bio+color,"MLP (256, 128) lr=0.01 do=0.0 act=GELU",0.9668947777941217,0.002963877606702414
meta_dino+bio+color,"MLP (128, 64, 256) lr=0.01 do=0.2 act=GELU",0.9668947777941217,0.002963877606702414
meta_dino+bio+color,"MLP (128, 256, 64) lr=0.01 do=0.0 act=ReLU",0.9668947777941217,0.002963877606702414
meta_dino+bio+color,"MLP (256, 256, 32) lr=0.0001 do=0.2 act=GELU",0.9668947777941217,0.002963877606702414
meta_dino+bio+color,"MLP (128, 64) lr=0.01 do=0.2 act=GELU",0.9668947777941217,0.002963877606702414
meta_dino+bio+color,"MLP (64, 32, 32) lr=0.01 do=0.0 act=GELU",0.9668947777941217,0.002963877606702414
meta_dino+bio+color,"MLP (256, 32, 256) lr=0.01 do=0.2 act=GELU",0.9668924173766897,0.003125879363163775
meta_dino+bio+color,"MLP (256, 256, 64) lr=0.01 do=0.2 act=GELU",0.9668924173766897,0.003125879363163775
meta_dino+bio+color,"MLP (128, 128, 64) lr=0.01 do=0.2 act=ReLU",0.9668924173766897,0.003125879363163775
meta_dino+bio+color,"MLP (128, 32, 128) lr=0.01 do=0.2 act=ReLU",0.9668924173766897,0.003125879363163775
meta_dino+bio+color,"MLP (64, 128, 256) lr=0.01 do=0.2 act=GELU",0.9668924173766897,0.003125879363163775
meta_dino+bio+color,"MLP (32, 128, 128) lr=0.01 do=0.2 act=GELU",0.9668924173766897,0.003125879363163775
meta_dino+bio+color,"MLP (128, 128, 128) lr=0.01 do=0.2 act=GELU",0.9668924173766897,0.003125879363163775
meta_dino+bio+color,"MLP (32, 64, 128) lr=0.01 do=0.2 act=GELU",0.9668924173766897,0.003125879363163775
meta_dino+bio+color,"MLP (128, 256, 32) lr=0.01 do=0.2 act=ReLU",0.9668924173766897,0.003125879363163775
meta_dino+bio+color,"MLP (32, 128, 64) lr=0.01 do=0.0 act=GELU",0.9668865150987332,0.00297214030209092
meta_dino+bio+color,"MLP (128, 256, 128) lr=0.01 do=0.2 act=GELU",0.9668779304948232,0.002980724906000931
meta_dino+bio+color,"MLP (64, 256, 256) lr=0.01 do=0.0 act=ReLU",0.9668779304948232,0.002980724906000931
meta_dino+bio+color,"MLP (128, 256, 64) lr=0.0001 do=0.2 act=ReLU",0.9668758606284351,0.0031093226149090936
meta_dino+bio+color,"MLP (64, 128, 32) lr=0.01 do=0.2 act=GELU",0.9668758606284351,0.0031093226149090936
meta_dino+bio+color,"MLP (256, 32, 256) lr=0.0001 do=0.0 act=ReLU",0.9668758606284351,0.0031093226149090936
meta_dino+bio+color,"MLP (128, 256, 128) lr=0.01 do=0.2 act=ReLU",0.9668731494659457,0.0029759438771234104
meta_dino+bio+color,"MLP (32, 256, 128) lr=0.0001 do=0.0 act=GELU",0.9668603269047324,0.0029570668879863593
meta_dino+bio+color,"MLP (256, 64, 64) lr=0.01 do=0.2 act=GELU",0.9668337999057997,0.0029835938869191003
meta_dino+bio+color,"MLP (256, 128, 256) lr=0.01 do=0.0 act=ReLU",0.9668337999057997,0.0029835938869191003
meta_dino+bio+color,"MLP (32, 256, 256) lr=0.01 do=0.0 act=ReLU",0.9667919659031223,0.0030254278895964215
meta_dino+bio+color,"MLP (32, 64) lr=0.01 do=0.0 act=GELU",0.9667919659031223,0.0030254278895964215
meta_dino+bio+color,"MLP (128, 256, 32) lr=0.01 do=0.0 act=ReLU",0.9667919659031223,0.0030254278895964215
meta_dino+bio+color,"MLP (32, 256, 64) lr=0.01 do=0.0 act=ReLU",0.9667919659031223,0.0030254278895964215
meta_dino+bio+color,"MLP (256, 256, 32) lr=0.01 do=0.0 act=ReLU",0.9667919659031223,0.0030254278895964215
meta_dino+bio+color,"MLP (256, 128, 128) lr=0.01 do=0.2 act=ReLU",0.9667919659031223,0.0030254278895964215
meta_dino+bio+color,"MLP (32, 64, 64) lr=0.01 do=0.0 act=ReLU",0.9667919659031223,0.0030254278895964215
meta_dino+bio+color,"MLP (64, 256, 128) lr=0.01 do=0.0 act=ReLU",0.9667919659031223,0.0030254278895964215
meta_dino+bio+color,"MLP (128, 64, 32) lr=0.01 do=0.0 act=GELU",0.9667919659031223,0.0030254278895964215
meta_dino+bio+color,"MLP (128, 128, 64) lr=0.0001 do=0.2 act=GELU",0.9667531241924004,0.0033015716107983595
meta_dino+bio+color,"MLP (128, 64, 256) lr=0.01 do=0.0 act=ReLU",0.9667423390189285,0.003116316381895745
meta_dino+bio+color,"MLP (256, 256, 32) lr=0.0001 do=0.0 act=ReLU",0.9667397468007675,0.003118908600056758
