model,params,params_json,f1
MLP,"layers=(1024, 512, 256)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(1024, 512, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9800280295693568
SVM,C=10  gamma=scale  kernel=sigmoid,"{""C"": 10, ""gamma"": ""scale"", ""kernel"": ""sigmoid""}",0.9800223828538913
MLP,"layers=(1024, 512, 256)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(1024, 512, 256)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9800071205661309
MLP,"layers=(512, 1024)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(512, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9800062245219433
MLP,"layers=(256, 256)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(256, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9800007676832823
MLP,"layers=(256,)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(256,)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9799987694442195
MLP,"layers=(1024, 1024, 256)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(1024, 1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9799973586426921
MLP,"layers=(1024, 512, 512)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(1024, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9799964434643751
MLP,"layers=(512, 512, 1024)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(512, 512, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.9799945484438898
SVM,C=1  gamma=auto  kernel=rbf,"{""C"": 1, ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.9799882065039254
MLP,"layers=(1024, 512)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(1024, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9799784082531339
kNN,k=10  metric=cosine,"{""k"": 10, ""metric"": ""cosine""}",0.9799751658606435
MLP,"layers=(1024, 1024, 256)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9799707244724547
MLP,"layers=(1024, 1024, 256)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9799630498566274
MLP,"layers=(512, 512, 256)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(512, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9799598771048261
MLP,"layers=(256, 256)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(256, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9799263708013726
MLP,"layers=(256, 256)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(256, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9788142992614526
MLP,"layers=(1024, 256, 256)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(1024, 256, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9787671721567877
MLP,"layers=(512,)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(512,)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9787489010211637
MLP,"layers=(512, 256, 1024)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(512, 256, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.978742022347419
MLP,"layers=(256, 256, 1024)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(256, 256, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9787351942504975
MLP,"layers=(256, 1024, 256)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(256, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9787256022509019
MLP,"layers=(512, 1024)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9787162032619687
MLP,"layers=(512, 512, 256)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(512, 512, 256)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9787157741337847
MLP,"layers=(256, 256, 1024)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(256, 256, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.978691057457839
MLP,"layers=(512, 256)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(512, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9786885753621888
SVM,C=0.1  kernel=linear,"{""C"": 0.1, ""kernel"": ""linear""}",0.9786884547397773
SVM,C=100  kernel=linear,"{""C"": 100, ""kernel"": ""linear""}",0.9786884547397773
SVM,C=10  kernel=linear,"{""C"": 10, ""kernel"": ""linear""}",0.9786884547397773
SVM,C=0.01  kernel=linear,"{""C"": 0.01, ""kernel"": ""linear""}",0.9786884547397773
SVM,C=1  kernel=linear,"{""C"": 1, ""kernel"": ""linear""}",0.9786884547397773
MLP,"layers=(1024, 512, 256)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(1024, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9786870624960295
MLP,"layers=(512, 512, 512)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(512, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9786848274920015
SVM,C=100  gamma=auto  kernel=sigmoid,"{""C"": 100, ""gamma"": ""auto"", ""kernel"": ""sigmoid""}",0.9786769513669297
MLP,"layers=(256, 512, 256)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(256, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.9786549741849088
kNN,k=15  metric=cosine,"{""k"": 15, ""metric"": ""cosine""}",0.9786285491303961
SVM,C=1  gamma=auto  kernel=sigmoid,"{""C"": 1, ""gamma"": ""auto"", ""kernel"": ""sigmoid""}",0.9786129705455269
kNN,k=20  metric=cosine,"{""k"": 20, ""metric"": ""cosine""}",0.9786040480001854
MLP,"layers=(256, 1024)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.978601190739318
MLP,"layers=(1024,)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(1024,)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9785540564002593
MLP,"layers=(256, 512, 512)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(256, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9775118586786323
MLP,"layers=(512, 512, 256)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(512, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9775019910589221
MLP,"layers=(512, 256)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(512, 256)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9774431935013473
MLP,"layers=(256, 1024, 512)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(256, 1024, 512)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.9774320802611777
MLP,"layers=(1024, 256, 512)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(1024, 256, 512)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9774307967117127
MLP,"layers=(512, 1024, 256)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(512, 1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9774239313666517
MLP,"layers=(1024, 256, 1024)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(1024, 256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9774149022937436
MLP,"layers=(1024, 256, 512)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(1024, 256, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9774129608440647
MLP,"layers=(512, 1024, 1024)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(512, 1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9774089332059618
MLP,"layers=(256, 512, 256)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(256, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9774080539754935
MLP,"layers=(1024, 1024)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.977406888428623
MLP,"layers=(512, 512)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(512, 512)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9774005156778534
MLP,"layers=(512, 512, 256)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(512, 512, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9773985901076545
MLP,"layers=(512, 1024)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9773903793949262
MLP,"layers=(512, 256, 512)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(512, 256, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9773887813121396
MLP,"layers=(256,)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(256,)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9773825121097283
SVM,C=0.001  kernel=linear,"{""C"": 0.001, ""kernel"": ""linear""}",0.9773751362058759
MLP,"layers=(512, 256, 512)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(512, 256, 512)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9773744310877391
MLP,"layers=(1024, 512, 256)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(1024, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9773734304425905
MLP,"layers=(1024, 256, 512)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(1024, 256, 512)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9773701227351487
MLP,"layers=(256, 512, 1024)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(256, 512, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9773612443789037
MLP,"layers=(512, 256, 256)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(512, 256, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9773560005757544
MLP,"layers=(1024, 1024, 512)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(1024, 1024, 512)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.9773488099181312
MLP,"layers=(256, 1024, 256)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(256, 1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9773481554166131
MLP,"layers=(512, 512)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(512, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9773442678015881
MLP,"layers=(1024, 1024, 256)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(1024, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9773373564806649
MLP,"layers=(512, 1024, 1024)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(512, 1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.9773373564806649
SVM,C=1  degree=2  gamma=scale  kernel=poly,"{""C"": 1, ""degree"": 2, ""gamma"": ""scale"", ""kernel"": ""poly""}",0.9773303105974407
MLP,"layers=(1024, 512, 512)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(1024, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.9773278216825727
MLP,"layers=(1024, 256, 1024)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(1024, 256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9773229978084896
MLP,"layers=(256, 512, 1024)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(256, 512, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.977312151579863
MLP,"layers=(256, 256)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(256, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.9773113059035307
MLP,"layers=(512, 256)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(512, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9773109541832345
MLP,"layers=(256, 512, 512)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(256, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9773108752241042
MLP,"layers=(1024, 256)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(1024, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.9773078203180282
MLP,"layers=(1024, 512, 512)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(1024, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9773075671625652
MLP,"layers=(512, 512, 512)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(512, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9773073083256204
MLP,"layers=(1024,)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(1024,)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9772977307379782
MLP,"layers=(1024, 256, 1024)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(1024, 256, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9772857595060517
MLP,"layers=(512, 256, 256)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(512, 256, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9772770014462715
MLP,"layers=(256, 512, 256)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(256, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9772338859571524
MLP,"layers=(256, 256, 512)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(256, 256, 512)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9761719692148414
MLP,"layers=(256, 512, 512)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(256, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9761468035422658
MLP,"layers=(1024, 512)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(1024, 512)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.9761389523229479
MLP,"layers=(1024, 256, 512)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(1024, 256, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9761311563160923
MLP,"layers=(512, 512)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(512, 512)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9761251824971866
MLP,"layers=(256, 1024, 256)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(256, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9761028014410842
MLP,"layers=(512, 1024, 512)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(512, 1024, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9760764848058087
MLP,"layers=(512, 1024, 512)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(512, 1024, 512)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.976071816526933
MLP,"layers=(1024, 1024)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9760630926942032
MLP,"layers=(512, 1024, 256)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(512, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.9760623216044898
MLP,"layers=(1024, 256, 256)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(1024, 256, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9760571246045444
MLP,"layers=(256, 1024)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(256, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.9760485035828024
MLP,"layers=(1024, 256)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9760407997869426
MLP,"layers=(512, 512, 512)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(512, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.976031976325945
MLP,"layers=(512, 256, 1024)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(512, 256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9760310253589729
MLP,"layers=(512, 512, 512)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(512, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9760212794439558
MLP,"layers=(512, 512)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(512, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9760161606837637
MLP,"layers=(512, 256, 256)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(512, 256, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9760156890009819
MLP,"layers=(512, 1024, 1024)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(512, 1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.976011577643765
MLP,"layers=(1024, 512, 512)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(1024, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9760060582797957
MLP,"layers=(256, 1024, 1024)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(256, 1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9759959676609612
MLP,"layers=(256, 512, 1024)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(256, 512, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.97598675727852
SVM,C=1  degree=2  gamma=auto  kernel=poly,"{""C"": 1, ""degree"": 2, ""gamma"": ""auto"", ""kernel"": ""poly""}",0.9759824801297778
SVM,C=0.01  degree=2  gamma=0.01  kernel=poly,"{""C"": 0.01, ""degree"": 2, ""gamma"": 0.01, ""kernel"": ""poly""}",0.9759755154151618
MLP,"layers=(256, 512, 1024)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(256, 512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.975958436151965
SVM,C=10  degree=2  gamma=auto  kernel=poly,"{""C"": 10, ""degree"": 2, ""gamma"": ""auto"", ""kernel"": ""poly""}",0.9759581423844942
MLP,"layers=(256, 1024, 512)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(256, 1024, 512)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9759480403210545
kNN,k=5  metric=euclidean,"{""k"": 5, ""metric"": ""euclidean""}",0.9759373099049593
MLP,"layers=(512, 512, 1024)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(512, 512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9759330728662474
SVM,C=1  degree=2  gamma=0.01  kernel=poly,"{""C"": 1, ""degree"": 2, ""gamma"": 0.01, ""kernel"": ""poly""}",0.9759239157973798
SVM,C=0.1  degree=2  gamma=0.01  kernel=poly,"{""C"": 0.1, ""degree"": 2, ""gamma"": 0.01, ""kernel"": ""poly""}",0.9759239157973798
SVM,C=100  degree=2  gamma=0.01  kernel=poly,"{""C"": 100, ""degree"": 2, ""gamma"": 0.01, ""kernel"": ""poly""}",0.9759239157973798
SVM,C=100  degree=2  gamma=auto  kernel=poly,"{""C"": 100, ""degree"": 2, ""gamma"": ""auto"", ""kernel"": ""poly""}",0.9759239157973798
SVM,C=10  degree=2  gamma=0.01  kernel=poly,"{""C"": 10, ""degree"": 2, ""gamma"": 0.01, ""kernel"": ""poly""}",0.9759239157973798
SVM,C=100  degree=2  gamma=scale  kernel=poly,"{""C"": 100, ""degree"": 2, ""gamma"": ""scale"", ""kernel"": ""poly""}",0.9759239157973798
SVM,C=10  degree=2  gamma=scale  kernel=poly,"{""C"": 10, ""degree"": 2, ""gamma"": ""scale"", ""kernel"": ""poly""}",0.9759239157973798
MLP,"layers=(256, 512, 512)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(256, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9759237900966025
MLP,"layers=(256, 256, 512)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(256, 256, 512)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9759143141493478
MLP,"layers=(1024, 512, 256)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(1024, 512, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9759066288582108
MLP,"layers=(1024, 512, 1024)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(1024, 512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9748954154744751
MLP,"layers=(1024, 256, 1024)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(1024, 256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9748834883993386
MLP,"layers=(256, 512, 512)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(256, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9748000405691645
MLP,"layers=(512, 256)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(512, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9747858174708787
MLP,"layers=(1024, 1024, 512)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(1024, 1024, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9747752603599841
MLP,"layers=(1024, 1024)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.97476592781193
MLP,"layers=(1024, 512)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(1024, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9747653560188317
MLP,"layers=(512, 512, 512)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(512, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.974764955433112
MLP,"layers=(256, 1024, 256)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(256, 1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9747556187150412
MLP,"layers=(1024, 256, 256)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(1024, 256, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9747515137971313
MLP,"layers=(1024, 1024)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9747444510138618
MLP,"layers=(1024, 512, 512)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(1024, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9747230062852625
MLP,"layers=(256,)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(256,)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9747138182681695
MLP,"layers=(512, 512)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(512, 512)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.9746991168191232
SVM,C=0.1  gamma=scale  kernel=rbf,"{""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.9746886278774651
MLP,"layers=(512, 512, 512)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(512, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9746866112227554
SVM,C=0.1  gamma=scale  kernel=sigmoid,"{""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""sigmoid""}",0.9746851062069142
MLP,"layers=(1024, 256)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(1024, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.974679995659803
MLP,"layers=(1024, 512, 1024)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(1024, 512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9746723456555901
SVM,C=100  gamma=scale  kernel=sigmoid,"{""C"": 100, ""gamma"": ""scale"", ""kernel"": ""sigmoid""}",0.974664221442745
MLP,"layers=(256, 256, 256)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(256, 256, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.974664164583361
MLP,"layers=(256, 1024)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9746627789467259
MLP,"layers=(1024, 1024, 256)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(1024, 1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9746611736892303
MLP,"layers=(1024, 512, 1024)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(1024, 512, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9746562894463797
MLP,"layers=(512, 256, 1024)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(512, 256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9746558760706524
MLP,"layers=(256, 1024, 1024)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(256, 1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9746443449866823
MLP,"layers=(512, 512, 256)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(512, 512, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9746405081101361
