model,params,params_json,f1
MLP,"layers=(512,)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(512,)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880261368341516
MLP,"layers=(512,)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(512,)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880261368341516
MLP,"layers=(512,)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(512,)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880261368341516
LogReg,C=100,"{""C"": 100}",0.9880258973840699
LogReg,C=10,"{""C"": 10}",0.9880258973840699
MLP,"layers=(1024, 256)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(1024, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.9880256650150682
MLP,"layers=(512, 512, 256)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(512, 512, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.988025494155508
MLP,"layers=(512, 1024, 1024)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(512, 1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9880254348936147
MLP,"layers=(256, 512, 256)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(256, 512, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880252571079353
MLP,"layers=(256, 512, 256)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(256, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880252571079353
MLP,"layers=(256, 256, 256)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(256, 256, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9880235562340417
MLP,"layers=(1024, 256, 1024)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880174822584707
MLP,"layers=(1024, 512, 256)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 512, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880174822584707
MLP,"layers=(1024, 512)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880174822584707
MLP,"layers=(1024, 256, 1024)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880174822584707
MLP,"layers=(1024, 512)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880174822584707
MLP,"layers=(1024, 512)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 512)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880174822584707
MLP,"layers=(1024, 256, 1024)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 256, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880174822584707
MLP,"layers=(1024, 1024, 256)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880174822584707
MLP,"layers=(1024, 1024, 256)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880174822584707
MLP,"layers=(256, 512, 256)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(256, 512, 256)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880174822584707
MLP,"layers=(256, 1024)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880173044727913
MLP,"layers=(256, 1024)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(256, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880173044727913
MLP,"layers=(256, 256, 1024)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(256, 256, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880172428083891
MLP,"layers=(512, 1024, 512)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(512, 1024, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880172428083891
MLP,"layers=(256, 256, 1024)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(256, 256, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880172428083891
MLP,"layers=(1024, 256, 256)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 256, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880172428083891
MLP,"layers=(512, 1024, 512)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(512, 1024, 512)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880171835464959
MLP,"layers=(1024, 1024, 1024)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880171835464959
MLP,"layers=(1024, 1024, 1024)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880171835464959
MLP,"layers=(256, 1024, 512)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(256, 1024, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880170081001016
MLP,"layers=(256, 1024, 512)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(256, 1024, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880170081001016
MLP,"layers=(512, 1024)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(512, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9880168443216213
MLP,"layers=(256,)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(256,)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9880167686500202
MLP,"layers=(256, 256, 1024)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(256, 256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880161117396682
MLP,"layers=(256, 256)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(256, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.988008711498289
MLP,"layers=(256, 256)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(256, 256)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.988008711498289
MLP,"layers=(512, 256, 1024)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(512, 256, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880085337126094
MLP,"layers=(512, 256, 1024)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(512, 256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880085337126094
MLP,"layers=(512, 256, 1024)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(512, 256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880085337126094
MLP,"layers=(512, 256, 1024)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(512, 256, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880085337126094
MLP,"layers=(512, 256, 1024)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(512, 256, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880085337126094
MLP,"layers=(512, 256, 1024)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(512, 256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880085337126094
MLP,"layers=(1024, 1024, 256)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(1024, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9880084175281085
MLP,"layers=(256, 256, 256)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(256, 256, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9880082966018132
MLP,"layers=(512, 512, 512)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(512, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(512, 512, 512)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(512, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 512, 1024)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(256, 512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 512, 512)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(256, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 512, 1024)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(256, 512, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 256, 256)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(256, 256, 256)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(512, 512, 256)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(512, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(512, 256, 512)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(512, 256, 512)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(512, 256, 512)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(512, 256, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 512, 1024)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(256, 512, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 1024, 256)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(256, 1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 1024, 256)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(256, 1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 512, 1024)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(256, 512, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 1024, 1024)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(256, 1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 1024, 1024)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(256, 1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 1024, 1024)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(256, 1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 1024, 1024)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(256, 1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 1024, 1024)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(256, 1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(512, 512, 512)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(512, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(512, 512, 512)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(512, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(512, 1024, 1024)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(512, 1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(512, 1024, 1024)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(512, 1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(512, 1024, 1024)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(512, 1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(512, 1024, 1024)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(512, 1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(1024, 256, 512)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 256, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(512, 512, 1024)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(512, 512, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(512, 1024, 256)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(512, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(512, 1024, 256)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(512, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(512, 1024, 256)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(512, 1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(512, 1024, 256)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(512, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(512, 512, 1024)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(512, 512, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(512, 512, 1024)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(512, 512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(512, 1024, 1024)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(512, 1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(512, 1024, 1024)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(512, 1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(1024, 256, 1024)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 256, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(1024, 256, 512)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 256, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(1024, 1024, 512)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 1024, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(1024, 1024, 512)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 1024, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 256)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(256, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(1024, 512, 512)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(1024, 512, 512)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(1024, 512, 512)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(1024, 512, 512)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(1024, 512, 256)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(1024, 512, 512)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(1024, 512, 1024)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(1024, 1024, 256)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 256)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(256, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 512)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(256, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 256, 512)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(256, 256, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 512, 512)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(256, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9880080595542406
MLP,"layers=(256, 1024)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(256, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880080595542405
MLP,"layers=(256, 1024)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880080595542405
MLP,"layers=(256, 1024)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880080595542405
MLP,"layers=(256, 1024)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(256, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880080595542405
MLP,"layers=(1024, 256)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9880078295877479
MLP,"layers=(256, 1024, 512)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(256, 1024, 512)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.9880071229054163
MLP,"layers=(512,)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(512,)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.9880070019791208
MLP,"layers=(1024, 256)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9880069830056183
MLP,"layers=(256,)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(256,)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9880068668211173
MLP,"layers=(1024, 1024, 256)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(1024, 1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.988006812146058
MLP,"layers=(512, 256, 1024)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(512, 256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.988006636699664
MLP,"layers=(256, 512, 512)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(256, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9879995259048551
MLP,"layers=(512,)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(512,)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9879994689822471
MLP,"layers=(256, 1024, 256)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(256, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.987999049343977
MLP,"layers=(512, 256, 1024)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(512, 256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9879989900820839
MLP,"layers=(1024, 512, 1024)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(1024, 512, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.98799868406452
MLP,"layers=(256, 256, 1024)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(256, 256, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9879986391892956
MLP,"layers=(512, 512, 512)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(512, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.987998575185608
MLP,"layers=(512, 1024, 1024)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(512, 1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9879982146479455
MLP,"layers=(1024, 1024, 256)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(1024, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.9879979868657774
MLP,"layers=(256, 1024)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9879895600722645
MLP,"layers=(256, 512, 512)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(256, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9879882837165057
MLP,"layers=(1024, 512, 1024)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(1024, 512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9879809151414579
MLP,"layers=(512, 512, 256)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(512, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.9879800757036322
SVM,C=10  gamma=auto  kernel=rbf,"{""C"": 10, ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.9868155470305966
SVM,C=100  gamma=auto  kernel=rbf,"{""C"": 100, ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.9868155470305966
SVM,C=1  gamma=auto  kernel=rbf,"{""C"": 1, ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.9868064182965468
MLP,"layers=(512,)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(512,)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9867437171329789
MLP,"layers=(256, 1024, 512)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(256, 1024, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9867252249565921
MLP,"layers=(512, 1024, 256)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(512, 1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9867103473604675
MLP,"layers=(256, 512, 1024)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(256, 512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9867099964676793
MLP,"layers=(256, 512)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(256, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9867099964676793
MLP,"layers=(256,)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(256,)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9867008037299418
MLP,"layers=(256, 512, 256)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(256, 512, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9867003791885917
MLP,"layers=(512, 256)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(512, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9866994518989746
MLP,"layers=(1024, 256)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9866993926370815
MLP,"layers=(512,)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(512,)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9866929789472124
MLP,"layers=(512, 1024)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(512, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9866929789472124
MLP,"layers=(512, 1024)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9866929789472124
MLP,"layers=(512, 1024)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9866929789472124
MLP,"layers=(512, 1024)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(512, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9866929789472124
